Brand,Tensile Strength (MPa),Hardness (HB),Elongation (%),Thermal Conductivity (W/m·K),Specific Heat (J/kg·K),Melting Temperature (°C),Carbon (%),Silicon (%),Manganese (%),Magnesium (%),Phosphorus (%),Sulfur (%)
ASTM_A536_65-45-12,583.8726051044524,336.4085288012594,6.9413507841174535,21.01118375919078,547.7086910558878,1157.426894455344,3.7,2.5,0.4,0.04,0.05,0.01
ASTM_A536_65-45-12,430.37336414784886,317.03195951451534,9.716229780035075,32.52914039353854,610.2597097376286,1239.9037880703704,3.7,2.5,0.4,0.04,0.05,0.01
ISO_1083_JS_450-10,431.10613763158284,201.05438057204287,3.8958777402944094,25.74653433017804,656.6653370307617,1201.2511860727682,3.7,2.4,0.4,0.04,0.04,0.02
ASTM_A536_80-55-06,400.93575625031133,208.5920376616435,17.384213423729356,25.59491935538142,525.4873333280458,1292.9974558301442,3.8,2.6,0.4,0.05,0.05,0.01
EN-GJS-400-18,787.0797552828346,233.78355534027347,13.430572218025572,26.639965884755306,492.8238384611333,1285.4786036084179,3.5,2.2,0.3,0.04,0.05,0.01
ASTM_A536_100-70-03,402.10152742335396,219.702411221736,17.23947386700555,33.255925484194435,681.0173667560471,1257.055938801506,3.9,2.7,0.4,0.05,0.05,0.01
ASTM_A536_60-40-18,441.23749840549794,259.8254044555594,5.627638117279412,37.412677629669815,554.7029653231219,1272.7218371691702,3.6,2.4,0.4,0.04,0.05,0.01
ASTM_A536_100-70-03,525.8386227237644,338.39345871316846,16.06945632282445,35.18173865111277,549.1761659772634,1250.099777450154,3.9,2.7,0.4,0.05,0.05,0.01
ASTM_A536_60-40-18,722.9721007267044,270.8090651295497,14.940639753016615,34.5505846045019,453.5248289690487,1168.837315406524,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_400-18,784.8395143056471,202.01039396482483,12.834438599322779,29.687823712016986,432.44650437200704,1264.8315054533805,3.6,2.3,0.4,0.04,0.04,0.02
ASTM_A536_100-70-03,716.0054235167424,242.41185343681428,12.000466977363292,33.87611113934824,652.6320587450534,1181.528795307827,3.9,2.7,0.4,0.05,0.05,0.01
ISO_1083_JS_600-3,676.2240929782563,206.68923625594422,7.06479464428592,31.055247360671665,584.2399528562554,1198.5164282650296,3.9,2.6,0.4,0.05,0.04,0.02
ISO_1083_JS_600-3,608.5202669654277,205.44314339202532,15.062572559440492,24.32501056373058,497.7473752058346,1272.885131815363,3.9,2.6,0.4,0.05,0.04,0.02
ISO_1083_JS_500-7,434.68208474487346,241.35797796433283,10.02424738367574,24.171767354821014,457.52086521708,1230.4788412590171,3.8,2.5,0.4,0.05,0.04,0.02
ASTM_A536_80-55-06,783.2683172015721,241.34185080184182,3.134265214260566,25.92784013750567,566.6491840508894,1278.9911071275114,3.8,2.6,0.4,0.05,0.05,0.01
ASTM_A536_60-40-18,703.3569655782726,318.06899039024063,7.00581057368208,38.21605341939626,575.1757867783406,1181.9552979764896,3.6,2.4,0.4,0.04,0.05,0.01
ASTM_A536_60-40-18,655.5797541337047,346.2251979171668,16.964753576725244,30.948296807594517,462.09808037351746,1241.166765791033,3.6,2.4,0.4,0.04,0.05,0.01
EN-GJS-600-3,703.6143382155399,255.68106408349973,15.61088416967754,34.67810754003739,655.4217243674422,1162.5686458822393,3.8,2.5,0.3,0.05,0.05,0.01
EN-GJS-500-7,689.6413317092554,264.3330318291558,17.710491169224625,26.93117519633095,425.2793098467553,1246.4591490310045,3.7,2.4,0.3,0.04,0.05,0.01
ASTM_A536_80-55-06,654.8926319157947,326.7184154429032,12.04789412166557,28.154315413304506,506.8279255499265,1264.38010566633,3.8,2.6,0.4,0.05,0.05,0.01
ISO_1083_JS_450-10,792.2307200719953,240.22085301432702,5.960161170246591,22.51131157274503,604.1153241287566,1237.7396340968082,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_500-7,761.34552505441,223.4572706605172,4.60504079482982,23.425899156433406,482.2361091457602,1189.9347252248215,3.8,2.5,0.4,0.05,0.04,0.02
ISO_1083_JS_450-10,658.6659676468653,327.96344351054756,4.990631049735386,36.54713109652291,648.3025584343816,1154.70140032883,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_450-10,677.2700845827699,206.97508796600982,2.31673053355607,31.69677263377764,621.960347980121,1167.9173325946429,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_450-10,420.638322663484,292.95491602991234,8.250913775775027,26.750649317676377,636.7068533644402,1243.345446861104,3.7,2.4,0.4,0.04,0.04,0.02
ASTM_A536_80-55-06,667.9669858200157,284.298927120021,5.06284288799268,36.05702417991092,435.73196076301485,1290.163032526377,3.8,2.6,0.4,0.05,0.05,0.01
ISO_1083_JS_450-10,417.66617508404005,251.88806712525414,8.586487367307239,24.93039811275966,442.1641383986629,1180.980160595801,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_600-3,635.3055027879724,247.27842816460384,16.959910909420245,39.52065397200408,485.9421213233751,1260.2539223657648,3.9,2.6,0.4,0.05,0.04,0.02
EN-GJS-500-7,799.7413998263339,315.7786589272432,8.88864335211504,26.896352154923395,555.4231495592683,1279.9676594873563,3.7,2.4,0.3,0.04,0.05,0.01
EN-GJS-500-7,622.3226325748718,212.96369161438196,16.047751951757355,26.746219083024553,624.4048230098207,1228.1323267671266,3.7,2.4,0.3,0.04,0.05,0.01
ASTM_A536_65-45-12,589.2840472325333,235.51764639670782,11.688076265854024,26.238238110734105,650.9592672282711,1250.3898693765486,3.7,2.5,0.4,0.04,0.05,0.01
ISO_1083_JS_400-18,525.1419426022351,309.86730977571347,5.954104874582271,22.44223031848576,611.3005947871541,1272.2522975014222,3.6,2.3,0.4,0.04,0.04,0.02
ASTM_A536_60-40-18,448.2090315145858,282.2480875589636,7.693676148147382,22.22274294664025,678.5790644591915,1189.101273661089,3.6,2.4,0.4,0.04,0.05,0.01
EN-GJS-600-3,692.4094685833127,219.19823128003796,3.3427125731428706,32.96210069068247,621.6230528847791,1194.5343511402064,3.8,2.5,0.3,0.05,0.05,0.01
ASTM_A536_60-40-18,477.0396111142522,332.320342142309,7.335401497536168,37.50236089116094,491.8803661013844,1150.0941274942684,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_400-18,446.11280849891375,259.01717698453876,12.840655128056545,35.81041020543347,479.5243853015718,1294.4641196346704,3.6,2.3,0.4,0.04,0.04,0.02
EN-GJS-600-3,568.705063892205,324.18025629832596,3.153777486870963,22.822151880427022,608.857735090327,1287.6317341894517,3.8,2.5,0.3,0.05,0.05,0.01
ASTM_A536_80-55-06,718.136735183639,318.1569523291563,5.2864225356484695,30.91164243584133,457.8611706068843,1264.6852395639146,3.8,2.6,0.4,0.05,0.05,0.01
ASTM_A536_100-70-03,698.0258192480882,293.66381697075917,8.103056662612984,22.1118309195328,427.814443243081,1161.8614031464972,3.9,2.7,0.4,0.05,0.05,0.01
ASTM_A536_80-55-06,421.95304585859,274.17216969426397,17.7127925922554,20.90589287226155,559.6668624568582,1217.1254334549262,3.8,2.6,0.4,0.05,0.05,0.01
ASTM_A536_60-40-18,582.0574740144624,346.9326260572635,14.557789167342083,33.127717187695346,646.4924709336866,1165.2837630957329,3.6,2.4,0.4,0.04,0.05,0.01
ASTM_A536_60-40-18,608.9738304284676,221.74476085697256,13.735787943873662,30.703046673607005,430.4139527409591,1152.3880400894197,3.6,2.4,0.4,0.04,0.05,0.01
EN-GJS-600-3,657.8186602503289,308.7733591326672,3.8590553044071356,21.640473704229418,637.5673971387188,1242.4274447818896,3.8,2.5,0.3,0.05,0.05,0.01
EN-GJS-600-3,660.0669401772913,228.67860521971835,14.495934297839863,20.698784928119768,643.4716013054644,1294.1244125620283,3.8,2.5,0.3,0.05,0.05,0.01
ISO_1083_JS_400-18,545.8788997829223,250.73946579985227,14.564300984256242,39.795128268186694,544.6822000244631,1285.4302035148226,3.6,2.3,0.4,0.04,0.04,0.02
ISO_1083_JS_450-10,624.2708776014056,246.30481150597927,11.617643129989252,20.60042664298144,417.19309300314603,1254.5132222403106,3.7,2.4,0.4,0.04,0.04,0.02
ASTM_A536_80-55-06,592.4247535376346,342.0553981608084,17.84578851197395,28.890565061003194,452.3769553741559,1164.4960876247308,3.8,2.6,0.4,0.05,0.05,0.01
EN-GJS-600-3,753.9993426093124,345.10342666824124,7.204062494792831,30.09238049215391,612.2278825485797,1191.124605650845,3.8,2.5,0.3,0.05,0.05,0.01
EN-GJS-400-18,612.1060530539601,227.45231663520906,17.060359171869628,22.3456029560089,613.5333834972848,1198.0085090327937,3.5,2.2,0.3,0.04,0.05,0.01
ISO_1083_JS_400-18,576.4128646992647,203.30527404462563,16.635697839304058,23.381235568794324,669.5065825502995,1264.4725086618341,3.6,2.3,0.4,0.04,0.04,0.02
ISO_1083_JS_600-3,561.7941798727403,308.00120594946696,2.1836905559900455,27.03610012820705,574.8058439663748,1270.337376885267,3.9,2.6,0.4,0.05,0.04,0.02
ASTM_A536_60-40-18,628.9711037733863,262.69849008057264,9.201864423596977,35.23351752427325,437.2322103141332,1207.765918448488,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_400-18,721.590791760359,213.32603676313465,17.633667728825174,30.141648481205333,436.4244716514917,1212.6825994926414,3.6,2.3,0.4,0.04,0.04,0.02
ASTM_A536_80-55-06,615.360596152315,302.5631158365564,3.6499417985292126,32.75803749105923,616.3397072070471,1156.6763558914256,3.8,2.6,0.4,0.05,0.05,0.01
EN-GJS-600-3,664.6620700322167,281.76582923910496,10.764555110133111,39.7034911018135,455.13539953237034,1193.3705077628142,3.8,2.5,0.3,0.05,0.05,0.01
ASTM_A536_60-40-18,695.14230676261,347.0775233001659,17.663320112657665,35.36010870626419,498.5156498849816,1217.6927765766459,3.6,2.4,0.4,0.04,0.05,0.01
ASTM_A536_100-70-03,608.0672439514927,234.11142437920682,10.887926785693763,28.687229962824354,546.1636020765742,1167.5474569577887,3.9,2.7,0.4,0.05,0.05,0.01
ISO_1083_JS_400-18,570.7268226619458,260.5966814489822,5.037044847554496,28.928838435930974,407.42946327284534,1217.9901191132533,3.6,2.3,0.4,0.04,0.04,0.02
ISO_1083_JS_500-7,750.6661511449797,281.38187050931344,11.314931681481436,32.3754415408201,474.64570810597957,1277.97637183867,3.8,2.5,0.4,0.05,0.04,0.02
ASTM_A536_60-40-18,567.0024336111569,318.75499826800274,5.2710491831927495,33.30730416837809,522.366882552184,1237.198152958758,3.6,2.4,0.4,0.04,0.05,0.01
ASTM_A536_80-55-06,584.7771402302351,282.3257985080088,10.315268206311748,30.014218516733425,483.89089554796186,1161.8394782557618,3.8,2.6,0.4,0.05,0.05,0.01
ASTM_A536_65-45-12,796.1365253367109,291.9350241292924,3.184675486597568,32.8972244562996,440.9110982402698,1178.7506978245412,3.7,2.5,0.4,0.04,0.05,0.01
EN-GJS-400-18,400.09500943035385,233.9220577384911,11.687722707430474,20.470649888281976,618.4036773388592,1221.1816525237834,3.5,2.2,0.3,0.04,0.05,0.01
EN-GJS-450-10,474.189163830689,327.037809213284,10.268639026050531,28.59245727793688,643.9442965503955,1204.2230724732717,3.6,2.3,0.3,0.04,0.05,0.01
ISO_1083_JS_450-10,553.5855559678903,264.29458204557136,13.84258190018341,25.578761521469534,477.24369284311746,1203.8090529319147,3.7,2.4,0.4,0.04,0.04,0.02
EN-GJS-450-10,773.0359637701011,221.1439441282654,12.09120753854056,22.583488904862207,632.325848381891,1229.3901172215385,3.6,2.3,0.3,0.04,0.05,0.01
ASTM_A536_80-55-06,428.01188229898844,299.6281871758126,10.793700296492107,21.990930256175503,515.6660693203942,1237.6593882384186,3.8,2.6,0.4,0.05,0.05,0.01
ISO_1083_JS_600-3,403.7941734513992,232.41356797779613,13.036461587969939,32.06384331229335,552.0057372562009,1269.5292355414288,3.9,2.6,0.4,0.05,0.04,0.02
ISO_1083_JS_600-3,421.07353439089144,214.63437653589497,4.303070617155694,30.472010943052233,656.8003224679458,1201.1449845193727,3.9,2.6,0.4,0.05,0.04,0.02
ASTM_A536_65-45-12,435.4173642454473,329.29803626064086,11.525754580137665,25.071682339927385,624.9861045407224,1270.819942456088,3.7,2.5,0.4,0.04,0.05,0.01
ISO_1083_JS_450-10,415.0387092825043,269.02433967326596,4.753769645164443,29.41900117545029,641.5350553948533,1200.791684366895,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_500-7,591.9125307426019,312.3925569043665,16.808355325630096,29.844646303648165,441.05354997590706,1158.314948341185,3.8,2.5,0.4,0.05,0.04,0.02
ASTM_A536_65-45-12,632.3028828909311,243.58813397095327,3.0933456775296673,23.900179608772316,420.91582775011886,1233.1281476507186,3.7,2.5,0.4,0.04,0.05,0.01
EN-GJS-500-7,508.67478842760164,318.04552023764995,8.885995995052692,33.041861237633015,668.0214187263962,1238.185348734222,3.7,2.4,0.3,0.04,0.05,0.01
EN-GJS-450-10,559.3149535902542,216.79038905322955,13.132759642487118,35.61838712772181,516.3502808713283,1290.181036843279,3.6,2.3,0.3,0.04,0.05,0.01
ASTM_A536_65-45-12,436.67973404457206,253.3960060692279,9.32835538669214,35.82927081779038,486.36390342090425,1258.909198909371,3.7,2.5,0.4,0.04,0.05,0.01
EN-GJS-450-10,534.5481855313689,346.7092726960293,3.4735240517264376,32.0493966140691,617.4088762785474,1287.665897874166,3.6,2.3,0.3,0.04,0.05,0.01
ASTM_A536_60-40-18,609.0076766538092,319.0984574552009,10.854064258027318,30.23277165038028,650.924678973957,1286.2520815364514,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_600-3,692.9087228738581,274.58838954720323,12.266110541237673,21.2201428601079,658.7468865694902,1240.6861165387363,3.9,2.6,0.4,0.05,0.04,0.02
ASTM_A536_60-40-18,401.3385448171917,250.96662073428277,13.260676975848122,25.756625977032115,494.79914233756824,1229.1643098004672,3.6,2.4,0.4,0.04,0.05,0.01
EN-GJS-400-18,586.924306615061,330.82035500337145,7.972157031404143,21.865428935563397,655.6637173605022,1233.6161450745399,3.5,2.2,0.3,0.04,0.05,0.01
EN-GJS-500-7,518.8011505819529,281.72716386267734,11.018559536460195,39.27646321756947,412.2801833123036,1296.7496211515872,3.7,2.4,0.3,0.04,0.05,0.01
ISO_1083_JS_450-10,741.1287286767606,313.7637526803667,9.21098359902261,22.701602924515214,414.89844743791565,1265.9751537620439,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_500-7,686.2213260936967,313.11615204742463,12.752896620036054,23.03550819702204,587.0557585522463,1165.9398857188594,3.8,2.5,0.4,0.05,0.04,0.02
EN-GJS-450-10,635.643413788358,202.69185178527377,11.336911477197097,37.79153236660984,418.93191073466386,1266.76426101721,3.6,2.3,0.3,0.04,0.05,0.01
ISO_1083_JS_500-7,510.9062582787094,218.93806741889202,10.412099512946158,38.87856566952915,497.3827505530485,1175.580707334734,3.8,2.5,0.4,0.05,0.04,0.02
EN-GJS-450-10,764.1356408230138,298.94440495921134,5.992389869411978,35.316580784698196,601.8267958740772,1217.102582350844,3.6,2.3,0.3,0.04,0.05,0.01
ASTM_A536_80-55-06,418.04027088812927,224.2429716928807,2.0322962839717427,20.108098473453396,501.1800688162679,1181.5689508264802,3.8,2.6,0.4,0.05,0.05,0.01
ASTM_A536_65-45-12,443.78703947164604,238.3240016983407,4.785306804982868,20.026925419131274,453.8799344320288,1253.4374598299844,3.7,2.5,0.4,0.04,0.05,0.01
EN-GJS-400-18,556.6520562161425,341.99569312994106,3.8730566627866985,27.562015395749015,484.4051865561525,1281.5964604289554,3.5,2.2,0.3,0.04,0.05,0.01
ISO_1083_JS_600-3,449.77502291874254,284.02733875623676,9.185355920175148,22.867907400217852,537.2725996751295,1193.5542828050022,3.9,2.6,0.4,0.05,0.04,0.02
EN-GJS-600-3,782.56627902377,312.6094260499021,11.796130412189514,20.367722843031945,542.6157566066447,1162.301611181228,3.8,2.5,0.3,0.05,0.05,0.01
EN-GJS-450-10,719.1957288573533,283.697110817396,5.409360138956931,29.281333788090095,634.9000694041606,1194.7739647112444,3.6,2.3,0.3,0.04,0.05,0.01
ISO_1083_JS_500-7,503.59306064072547,282.87704221740876,17.024913535474994,38.86123794813943,625.0459688294537,1250.8542786898292,3.8,2.5,0.4,0.05,0.04,0.02
EN-GJS-400-18,635.4216915892981,214.1227865188547,2.1069140675822045,26.476391498048628,537.0453413668406,1199.3140191331674,3.5,2.2,0.3,0.04,0.05,0.01
ASTM_A536_100-70-03,792.9322060320326,251.54947889136545,14.356816242645486,33.222813568573926,653.7002047296314,1191.7168251330704,3.9,2.7,0.4,0.05,0.05,0.01
ASTM_A536_100-70-03,753.6795912526012,242.36463480297675,12.003276312487076,33.04470706264881,434.27114157741875,1177.6652785876397,3.9,2.7,0.4,0.05,0.05,0.01
ASTM_A536_60-40-18,640.3193785768792,258.609254842042,7.9768768167629105,25.021602073303356,476.60600506867047,1224.6274640311651,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_600-3,761.4895868701083,319.7516282336492,2.8078231105985267,33.00850497647728,648.3929390506755,1191.392324223578,3.9,2.6,0.4,0.05,0.04,0.02
EN-GJS-600-3,795.6739639253435,255.78990018752972,12.03978514854847,24.246679485737825,513.3982115878459,1259.6515523709224,3.8,2.5,0.3,0.05,0.05,0.01
ASTM_A536_80-55-06,697.3411291574496,267.7545228847524,8.169816205850369,22.44014827153778,694.3544676381526,1161.4933602988303,3.8,2.6,0.4,0.05,0.05,0.01
ISO_1083_JS_500-7,425.9945637931576,259.6072085727975,16.980274230611506,34.027665711193805,539.8759844583506,1249.6049549666977,3.8,2.5,0.4,0.05,0.04,0.02
EN-GJS-600-3,560.632094570195,214.01119579629434,10.671841198236255,22.268816342078335,637.5806868891292,1185.6340021851654,3.8,2.5,0.3,0.05,0.05,0.01
ASTM_A536_65-45-12,735.1302941132982,266.16082373761753,17.03442418069613,39.9381843717871,520.6921124147116,1223.3918891577405,3.7,2.5,0.4,0.04,0.05,0.01
ASTM_A536_65-45-12,492.2276783220076,229.34139095667726,5.527739095572866,23.669048023004585,527.4860557187292,1192.913488304689,3.7,2.5,0.4,0.04,0.05,0.01
ISO_1083_JS_500-7,732.2570071002499,228.0084943659562,13.611614565825652,31.88283725512915,514.864944185255,1258.4153014016194,3.8,2.5,0.4,0.05,0.04,0.02
ISO_1083_JS_450-10,448.13550481399835,214.10541566513996,11.875984333579611,28.22749142825179,615.7226861532436,1291.7960560377455,3.7,2.4,0.4,0.04,0.04,0.02
ASTM_A536_80-55-06,418.7781428591252,253.5006461212647,13.83053167730099,22.527728448113344,564.2553652179984,1287.561516920472,3.8,2.6,0.4,0.05,0.05,0.01
EN-GJS-400-18,553.6362445964999,313.62228271841263,5.434685823560589,20.55687815154827,683.1334334105107,1237.5139322716136,3.5,2.2,0.3,0.04,0.05,0.01
EN-GJS-450-10,414.6927749706455,241.4662535875094,12.63991225980438,32.454645645856665,475.2670949602314,1219.3915454885469,3.6,2.3,0.3,0.04,0.05,0.01
ISO_1083_JS_450-10,782.9081051933302,246.85236528282704,9.968646288909904,36.13515127578252,430.1688196250333,1272.7450764159073,3.7,2.4,0.4,0.04,0.04,0.02
EN-GJS-450-10,730.4822783175864,296.40119865086353,13.88519959850106,36.84031323013488,517.9784455297646,1252.4989543941595,3.6,2.3,0.3,0.04,0.05,0.01
EN-GJS-450-10,720.30787485195,229.37612188803783,7.232714306429084,29.65426946153869,585.0138122940327,1177.53461713254,3.6,2.3,0.3,0.04,0.05,0.01
ISO_1083_JS_450-10,651.9111691984613,334.54368956353017,16.240912407444043,35.549109343647714,658.2396810746485,1273.13788204195,3.7,2.4,0.4,0.04,0.04,0.02
ASTM_A536_60-40-18,486.5296092146214,278.02857848773317,3.348821033781606,33.456942669770896,503.8590660040983,1214.3326584092065,3.6,2.4,0.4,0.04,0.05,0.01
ASTM_A536_100-70-03,607.3041466705569,267.1404410480325,14.915029100659009,34.485090549982665,596.1360253373384,1178.3478489956763,3.9,2.7,0.4,0.05,0.05,0.01
EN-GJS-450-10,638.9096289721364,283.6730287893802,15.781114013041453,29.851980104436283,505.0596043069657,1192.269602559474,3.6,2.3,0.3,0.04,0.05,0.01
ISO_1083_JS_450-10,610.0126003441073,224.90514701242932,15.076036981869139,32.66823480484254,585.1658748983374,1190.1290545372512,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_450-10,504.0933471806109,292.02097079587645,10.203622308188416,36.110518271521144,665.4423841091952,1227.881046190519,3.7,2.4,0.4,0.04,0.04,0.02
EN-GJS-500-7,606.0991697258903,254.46511049510156,9.014159680492181,27.95768351114046,469.40729267782274,1185.1555136016814,3.7,2.4,0.3,0.04,0.05,0.01
EN-GJS-600-3,596.4745363474506,334.57795114469286,17.94019658439803,36.11957801735167,521.2724926321117,1168.5349731102365,3.8,2.5,0.3,0.05,0.05,0.01
ISO_1083_JS_400-18,798.5343103226896,225.32813100165293,5.666751219426594,31.840336855781256,697.979558928924,1168.553627592064,3.6,2.3,0.4,0.04,0.04,0.02
ASTM_A536_60-40-18,758.9744592184816,276.05766557981616,10.750015454016713,23.318020487415726,660.5671084748383,1237.4914295708645,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_600-3,585.3522992862479,289.7168944053527,12.730808406117209,20.49368314449169,569.3919573688606,1260.2138933274068,3.9,2.6,0.4,0.05,0.04,0.02
ISO_1083_JS_400-18,649.1749531740475,205.00754026795718,13.213882173782912,27.255072007983042,554.9882775562826,1198.229951325751,3.6,2.3,0.4,0.04,0.04,0.02
EN-GJS-600-3,699.1486416368914,254.55396871342103,5.264394651817259,30.933926565926797,485.3801146914043,1155.1976064721025,3.8,2.5,0.3,0.05,0.05,0.01
EN-GJS-600-3,413.94606409352997,309.89528520512494,12.46390547743682,36.79640704406977,555.1628283080588,1169.0837330405516,3.8,2.5,0.3,0.05,0.05,0.01
EN-GJS-600-3,757.968576491136,323.056626117346,15.093913063701397,22.549713602804925,654.4544494839841,1287.2041840505585,3.8,2.5,0.3,0.05,0.05,0.01
ISO_1083_JS_400-18,744.0507265671695,246.97429922259235,2.8002972291377954,36.00412695367159,605.5523539833341,1224.031548938418,3.6,2.3,0.4,0.04,0.04,0.02
ISO_1083_JS_500-7,582.972839109483,319.78899085741267,16.584340693205064,37.26018092134454,487.013208453396,1218.0359214422763,3.8,2.5,0.4,0.05,0.04,0.02
ASTM_A536_100-70-03,556.467906432152,345.1633815655083,2.472064882323295,23.013749740016674,460.4391763160599,1155.7073767465135,3.9,2.7,0.4,0.05,0.05,0.01
ISO_1083_JS_450-10,509.183749942526,328.53109041126413,7.6955365198143095,37.03188638608438,479.5625610990487,1259.295553347535,3.7,2.4,0.4,0.04,0.04,0.02
ASTM_A536_100-70-03,590.6707313321474,217.64659822389876,2.253011139727393,39.82907135685584,450.92776041784794,1229.2102121398118,3.9,2.7,0.4,0.05,0.05,0.01
ASTM_A536_80-55-06,417.7506654132947,310.9595498128311,3.23432269663331,34.53677662096475,428.69220880711475,1180.3121404129781,3.8,2.6,0.4,0.05,0.05,0.01
ISO_1083_JS_500-7,740.8774133388031,247.95002486608172,16.578692562881265,35.69539363649976,525.7408523326164,1166.5110640271587,3.8,2.5,0.4,0.05,0.04,0.02
ISO_1083_JS_600-3,414.168947367418,348.2623984118115,7.677773291938365,39.888305351177465,433.98988131948033,1207.5081795447998,3.9,2.6,0.4,0.05,0.04,0.02
ASTM_A536_100-70-03,531.6205461479484,272.80384747398307,8.796344486800846,32.10962501051891,451.57376731813133,1275.574294629254,3.9,2.7,0.4,0.05,0.05,0.01
ASTM_A536_65-45-12,772.635795327596,218.36508475384116,5.445510102120842,26.15772764032499,564.1974053018458,1279.7941838801537,3.7,2.5,0.4,0.04,0.05,0.01
EN-GJS-600-3,694.0850618093812,308.7778322041086,11.553532322987516,36.75061668152111,449.3797821098724,1240.4269570593456,3.8,2.5,0.3,0.05,0.05,0.01
EN-GJS-450-10,512.5563842310107,248.45167975793208,11.516851434844634,32.28971555023263,419.1639302292709,1259.1304640845215,3.6,2.3,0.3,0.04,0.05,0.01
ASTM_A536_80-55-06,501.05963758435405,349.56172356224926,7.955206269203508,31.62390847441913,495.2166550083656,1167.2733681104305,3.8,2.6,0.4,0.05,0.05,0.01
ASTM_A536_60-40-18,402.0328559272104,346.9673686781783,7.328557948886374,25.072711110280764,466.09572958659027,1238.2189098201782,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_600-3,678.2857171399,298.4201027030871,16.159428930889405,35.12668539165773,554.5915563983131,1250.0448555230773,3.9,2.6,0.4,0.05,0.04,0.02
ASTM_A536_80-55-06,419.51343266926926,219.47396734275765,8.132547834275222,21.633345517201924,430.7101253749628,1180.1069264370688,3.8,2.6,0.4,0.05,0.05,0.01
EN-GJS-600-3,613.0410077603049,303.02914965125433,9.896015874470532,38.48574141589322,625.5312363048935,1282.023209936539,3.8,2.5,0.3,0.05,0.05,0.01
EN-GJS-450-10,784.8487890368199,213.9545729690041,6.53287619879889,26.516469215409693,671.8700558305416,1179.249510628153,3.6,2.3,0.3,0.04,0.05,0.01
ISO_1083_JS_500-7,443.78754402178157,204.40462386535884,14.588312053714038,22.555493055799808,623.0305521868584,1197.0216039769675,3.8,2.5,0.4,0.05,0.04,0.02
EN-GJS-450-10,757.7919723872269,323.4437669332229,8.359170510385466,28.84733066204838,559.8481112204183,1243.0835270535188,3.6,2.3,0.3,0.04,0.05,0.01
ISO_1083_JS_400-18,796.5901340580192,231.46294215255222,10.217776744709193,20.849398185130664,658.2003465366656,1245.7525097696096,3.6,2.3,0.4,0.04,0.04,0.02
EN-GJS-450-10,424.60681049569405,256.8540689328646,6.0537147209545825,33.69252388529932,608.4755139344522,1254.9077111481051,3.6,2.3,0.3,0.04,0.05,0.01
ISO_1083_JS_400-18,753.1625076549844,346.01860849642594,17.80255347746003,38.05411020890712,403.16533673505694,1166.801756960231,3.6,2.3,0.4,0.04,0.04,0.02
ISO_1083_JS_500-7,606.4316081774466,250.5260752791655,6.663931854779566,36.74526014277018,518.2270458323509,1277.4196644892834,3.8,2.5,0.4,0.05,0.04,0.02
EN-GJS-400-18,762.605487777832,244.47346719249728,14.331880494488827,22.547389468957622,655.28556982204,1229.927069842489,3.5,2.2,0.3,0.04,0.05,0.01
EN-GJS-600-3,628.5275767678297,337.7311999434163,8.839930405708147,22.52542274215464,503.75765739258077,1220.6982691157602,3.8,2.5,0.3,0.05,0.05,0.01
ISO_1083_JS_400-18,664.8448040426258,216.61226679784372,5.299478481346238,36.268689646485285,410.56455205765707,1297.1646436770266,3.6,2.3,0.4,0.04,0.04,0.02
ASTM_A536_60-40-18,617.5115631989597,313.93736151719474,14.795500223437779,38.48508549206232,623.8538915656817,1261.056744541153,3.6,2.4,0.4,0.04,0.05,0.01
EN-GJS-450-10,745.7971521229395,348.2098349979161,7.337708624464691,29.21339659666978,640.6114810848605,1167.7009039929062,3.6,2.3,0.3,0.04,0.05,0.01
EN-GJS-450-10,693.5639675814807,335.1944016161973,15.843093558364977,29.97942233827532,448.1781085129926,1263.480875083936,3.6,2.3,0.3,0.04,0.05,0.01
ASTM_A536_60-40-18,608.5041248721659,297.7501878059639,16.64411495868517,26.365240827714516,561.2021490529544,1164.2873400959304,3.6,2.4,0.4,0.04,0.05,0.01
ASTM_A536_65-45-12,747.2643216206188,247.1091192489098,15.757181366260415,37.88530236512828,457.5866316987177,1154.1205843769478,3.7,2.5,0.4,0.04,0.05,0.01
ISO_1083_JS_450-10,498.11421290213383,238.14829717674752,2.5601266369088904,32.89805810584712,615.770325713244,1210.5438842904846,3.7,2.4,0.4,0.04,0.04,0.02
EN-GJS-400-18,462.9362638810104,322.8882657307192,14.59797352008169,25.76503154334737,481.4651365532457,1299.0367259228829,3.5,2.2,0.3,0.04,0.05,0.01
